Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
43591,4,4,6,False
43592,0,9,5,True
43593,6,3,1,True
43594,1,8,1,True
43595,8,8,9,False
43596,4,4,9,False
43597,6,6,2,False
43598,7,2,5,True
43599,6,3,8,True
43600,3,6,1,True
43601,7,2,5,True
43602,9,0,5,True
43603,7,2,1,True
43604,7,7,9,False
43605,9,0,0,True
43606,0,9,1,True
43607,9,9,3,False
43608,3,3,6,False
43609,5,4,8,True
43610,2,2,4,False
43611,4,5,1,True
43612,1,1,6,False
43613,0,9,8,True
43614,5,4,1,True
43615,6,3,5,True
43616,1,1,2,False
43617,4,4,4,False
43618,6,6,4,False
43619,4,4,3,False
43620,9,0,1,True
43621,9,0,0,True
43622,8,8,4,False
43623,3,3,3,False
43624,7,7,4,False
43625,9,9,3,False
43626,2,2,9,False
43627,0,0,3,False
43628,3,6,7,True
43629,3,3,4,False
43630,2,7,7,True
43631,9,0,0,True
43632,1,1,9,False
43633,9,9,6,False
43634,6,6,2,False
43635,0,0,6,False
43636,4,4,2,False
43637,0,0,2,False
43638,6,6,2,False
43639,2,2,9,False
43640,9,9,9,False
43641,4,4,9,False
43642,3,6,1,True
43643,4,4,6,False
43644,0,0,9,False
43645,3,3,4,False
43646,6,3,1,True
43647,5,5,6,False
43648,9,9,9,False
43649,1,1,4,False
43650,6,3,8,True
43651,1,1,9,False
43652,4,4,9,False
43653,0,9,1,True
43654,2,2,2,False
43655,7,7,3,False
43656,0,0,9,False
43657,9,9,9,False
43658,7,2,7,True
43659,3,6,5,True
43660,2,2,2,False
43661,1,8,7,True
43662,3,6,5,True
43663,7,2,8,True
43664,5,4,1,True
43665,5,4,7,True
43666,7,2,0,True
43667,1,8,8,True
43668,0,0,2,False
43669,0,9,5,True
43670,9,0,0,True
43671,0,0,9,False
43672,9,0,5,True
43673,1,1,3,False
43674,1,8,7,True
43675,7,7,9,False
43676,2,2,6,False
43677,6,3,8,True
43678,8,1,5,True
43679,5,5,6,False
43680,6,3,7,True
43681,0,9,0,True
43682,6,3,5,True
43683,7,7,3,False
43684,3,3,2,False
43685,7,7,2,False
43686,9,9,3,False
43687,2,2,4,False
43688,7,2,5,True
43689,3,3,6,False
43690,4,5,1,True
43691,7,2,7,True
43692,7,7,3,False
43693,6,6,9,False
43694,1,8,1,True
43695,0,0,2,False
43696,7,2,5,True
43697,8,1,0,True
43698,1,1,3,False
43699,0,0,4,False
43700,8,8,3,False
43701,2,2,3,False
43702,0,9,7,True
43703,0,0,2,False
43704,7,7,9,False
43705,0,9,0,True
43706,9,9,2,False
43707,1,8,1,True
43708,0,0,3,False
43709,2,7,7,True
43710,4,4,2,False
43711,4,4,9,False
43712,8,1,1,True
43713,1,1,3,False
43714,9,0,1,True
43715,0,9,0,True
43716,7,2,8,True
43717,5,5,4,False
43718,2,7,0,True
43719,2,7,0,True
43720,2,2,6,False
43721,2,2,6,False
43722,3,6,1,True
43723,5,5,3,False
43724,1,8,1,True
43725,6,6,2,False
43726,0,0,4,False
43727,4,4,9,False
43728,3,6,7,True
43729,6,3,5,True
43730,8,8,2,False
43731,4,4,6,False
43732,2,2,4,False
43733,0,0,2,False
43734,6,3,5,True
43735,9,0,0,True
43736,2,7,7,True
43737,7,2,8,True
43738,6,3,5,True
43739,8,8,6,False
43740,8,8,4,False
43741,9,0,5,True
43742,0,0,3,False
43743,3,3,9,False
43744,0,9,5,True
43745,4,4,6,False
43746,2,2,3,False
43747,3,3,4,False
43748,7,2,8,True
43749,8,8,6,False
43750,7,7,6,False
43751,6,6,6,False
43752,0,0,2,False
43753,2,2,3,False
43754,2,2,9,False
43755,5,5,6,False
43756,5,4,8,True
43757,7,7,9,False
43758,7,2,7,True
43759,1,1,9,False
43760,6,3,1,True
43761,3,6,8,True
43762,3,6,1,True
43763,9,0,5,True
43764,0,9,5,True
43765,1,1,6,False
43766,4,5,0,True
43767,7,7,4,False
43768,6,6,2,False
43769,7,7,4,False
43770,5,5,6,False
43771,8,8,6,False
43772,9,0,8,True
43773,7,2,8,True
43774,0,9,8,True
43775,9,0,5,True
43776,5,5,3,False
43777,6,6,4,False
43778,6,6,6,False
43779,0,9,1,True
43780,6,3,1,True
43781,3,6,1,True
43782,4,5,5,True
43783,0,0,4,False
43784,2,2,9,False
43785,1,1,9,False
43786,2,7,0,True
43787,8,8,4,False
43788,6,6,6,False
43789,7,7,9,False
43790,8,1,5,True
43791,9,0,7,True
43792,0,0,4,False
43793,6,3,1,True
43794,4,5,8,True
43795,3,6,5,True
43796,6,6,6,False
43797,7,7,6,False
43798,6,6,9,False
43799,4,5,0,True
43800,7,2,5,True
43801,7,7,6,False
43802,1,1,4,False
43803,1,8,1,True
43804,3,6,1,True
43805,9,0,0,True
43806,4,5,0,True
43807,3,3,3,False
43808,0,9,0,True
43809,8,8,9,False
43810,4,4,2,False
43811,6,3,5,True
43812,6,3,7,True
43813,2,2,6,False
43814,5,4,5,True
43815,5,5,6,False
43816,3,6,8,True
43817,1,8,5,True
43818,0,9,5,True
43819,9,0,7,True
43820,7,7,4,False
43821,3,3,3,False
43822,5,5,3,False
43823,5,5,2,False
43824,3,3,4,False
43825,7,7,4,False
43826,7,7,3,False
43827,0,9,5,True
43828,0,9,8,True
43829,9,9,4,False
43830,4,4,2,False
43831,2,2,6,False
43832,0,0,2,False
43833,3,3,9,False
43834,1,8,0,True
43835,6,3,5,True
43836,7,7,9,False
43837,0,9,5,True
43838,0,9,8,True
43839,7,7,6,False
43840,2,7,8,True
43841,3,3,3,False
43842,2,2,3,False
43843,3,3,9,False
43844,6,3,8,True
43845,3,6,7,True
43846,0,0,4,False
43847,1,1,4,False
43848,3,6,5,True
43849,7,7,4,False
43850,8,8,4,False
43851,9,9,3,False
43852,1,1,9,False
43853,9,9,2,False
43854,4,4,2,False
43855,7,7,6,False
43856,8,1,5,True
43857,0,0,4,False
43858,9,9,3,False
43859,9,0,5,True
43860,9,9,2,False
43861,0,0,4,False
43862,8,1,1,True
43863,1,1,2,False
43864,6,3,7,True
43865,8,1,8,True
43866,0,9,5,True
43867,2,2,9,False
43868,1,8,1,True
43869,8,1,8,True
43870,0,0,2,False
43871,1,8,5,True
43872,3,6,8,True
43873,9,0,1,True
43874,0,9,7,True
43875,7,7,6,False
43876,1,8,7,True
43877,3,3,6,False
43878,6,6,4,False
43879,7,7,6,False
43880,4,5,0,True
43881,4,5,0,True
43882,2,2,9,False
43883,5,4,5,True
43884,7,7,6,False
43885,7,7,6,False
43886,7,2,7,True
43887,0,0,6,False
43888,7,7,3,False
43889,3,3,2,False
43890,6,3,0,True
43891,5,4,5,True
43892,8,1,7,True
43893,8,1,5,True
43894,7,7,3,False
43895,4,4,9,False
43896,3,6,7,True
43897,6,6,6,False
43898,0,0,4,False
43899,5,5,9,False
43900,3,6,7,True
43901,0,0,6,False
43902,2,7,5,True
43903,9,9,4,False
43904,3,6,5,True
43905,2,2,2,False
43906,5,4,8,True
43907,1,1,3,False
43908,2,2,3,False
43909,7,2,8,True
43910,0,0,4,False
43911,1,1,3,False
43912,9,0,1,True
43913,3,3,2,False
43914,6,6,4,False
43915,5,4,0,True
43916,7,7,4,False
43917,6,3,8,True
43918,8,8,2,False
43919,9,9,3,False
43920,7,2,5,True
43921,4,5,0,True
43922,0,0,4,False
43923,4,4,6,False
43924,4,4,6,False
43925,1,1,9,False
43926,6,6,6,False
43927,3,6,5,True
43928,3,6,0,True
43929,1,8,1,True
43930,4,5,5,True
43931,6,3,8,True
43932,6,6,4,False
43933,0,0,3,False
43934,5,4,0,True
43935,0,0,2,False
43936,1,1,6,False
43937,6,3,7,True
43938,5,4,5,True
43939,3,6,7,True
43940,6,6,6,False
43941,7,2,8,True
43942,0,9,0,True
43943,7,2,7,True
43944,9,9,3,False
43945,9,9,4,False
43946,1,1,2,False
43947,8,1,5,True
43948,1,8,5,True
43949,2,7,5,True
43950,5,5,3,False
43951,1,8,0,True
43952,6,3,0,True
43953,5,5,9,False
43954,6,6,3,False
43955,3,6,5,True
43956,0,9,7,True
43957,1,1,9,False
43958,4,5,7,True
43959,6,3,1,True
43960,5,4,1,True
43961,4,4,9,False
43962,1,8,1,True
43963,5,4,0,True
43964,5,5,4,False
43965,3,3,6,False
43966,0,9,8,True
43967,2,7,5,True
43968,2,2,9,False
43969,9,9,3,False
43970,3,6,8,True
43971,7,2,5,True
43972,2,7,7,True
43973,8,1,0,True
43974,0,9,0,True
43975,7,2,1,True
43976,2,7,5,True
43977,9,0,0,True
43978,6,3,5,True
43979,0,9,7,True
43980,2,7,1,True
43981,8,1,0,True
43982,1,1,2,False
43983,9,9,9,False
43984,4,4,9,False
43985,2,7,1,True
43986,9,9,3,False
43987,8,1,8,True
43988,4,4,6,False
43989,3,3,9,False
43990,3,3,3,False
43991,0,0,2,False
43992,7,2,8,True
43993,6,3,8,True
43994,4,5,5,True
43995,0,9,1,True
43996,8,1,0,True
43997,1,1,4,False
43998,0,9,1,True
43999,1,8,5,True
44000,5,4,0,True
44001,3,6,5,True
44002,2,2,3,False
44003,5,4,7,True
44004,5,4,5,True
44005,9,0,0,True
44006,2,7,8,True
44007,3,6,8,True
44008,8,1,7,True
44009,4,5,0,True
44010,7,2,7,True
44011,6,3,7,True
44012,0,9,1,True
44013,1,1,2,False
44014,0,0,9,False
44015,2,7,1,True
44016,1,1,2,False
44017,6,6,9,False
44018,2,2,4,False
44019,3,6,7,True
44020,5,5,9,False
44021,2,2,2,False
44022,6,6,4,False
44023,9,0,8,True
44024,8,8,9,False
44025,8,1,1,True
44026,5,5,6,False
44027,4,4,4,False
44028,1,8,7,True
44029,7,7,4,False
44030,5,5,2,False
44031,6,3,8,True
44032,2,2,3,False
44033,6,3,8,True
44034,4,4,9,False
44035,0,9,7,True
44036,3,6,8,True
44037,4,5,0,True
44038,2,7,7,True
44039,5,5,3,False
44040,4,4,4,False
44041,6,3,0,True
44042,8,1,0,True
44043,7,2,5,True
44044,9,0,1,True
44045,5,5,4,False
44046,5,5,3,False
44047,6,3,1,True
44048,6,3,7,True
44049,7,7,2,False
44050,3,6,8,True
44051,2,2,2,False
44052,8,8,9,False
44053,8,1,7,True
44054,3,6,7,True
44055,7,2,8,True
44056,3,6,7,True
44057,0,0,2,False
44058,1,8,8,True
44059,0,0,2,False
44060,0,0,4,False
44061,5,4,5,True
44062,4,4,9,False
44063,6,3,5,True
44064,6,6,3,False
44065,9,9,9,False
44066,4,5,5,True
44067,5,5,4,False
44068,4,5,8,True
44069,9,9,4,False
44070,6,6,2,False
44071,7,7,2,False
44072,6,3,1,True
44073,3,3,3,False
44074,9,9,4,False
44075,1,1,6,False
44076,3,3,9,False
44077,5,5,2,False
44078,5,5,4,False
44079,1,1,4,False
44080,3,3,9,False
44081,7,7,9,False
44082,3,3,3,False
44083,1,1,6,False
44084,9,9,6,False
44085,4,4,3,False
44086,5,5,4,False
44087,3,6,7,True
44088,0,0,3,False
44089,3,3,4,False
44090,2,7,5,True
44091,3,6,8,True
44092,9,0,0,True
44093,2,2,2,False
44094,3,3,4,False
44095,6,3,0,True
44096,2,7,8,True
44097,7,7,2,False
44098,0,9,7,True
44099,3,6,0,True
44100,0,9,8,True
44101,5,5,3,False
44102,2,7,8,True
44103,7,2,0,True
44104,6,6,4,False
44105,7,2,8,True
44106,1,1,2,False
44107,9,0,5,True
44108,2,2,9,False
44109,7,2,0,True
44110,7,2,8,True
44111,7,2,8,True
44112,3,3,2,False
44113,9,0,5,True
44114,7,2,5,True
44115,4,4,2,False
44116,8,1,7,True
44117,7,7,6,False
44118,2,2,9,False
44119,9,9,4,False
44120,3,6,8,True
44121,3,3,4,False
44122,2,2,2,False
44123,3,3,4,False
44124,2,7,5,True
44125,3,6,5,True
44126,4,4,2,False
44127,5,4,0,True
44128,5,5,9,False
44129,3,6,8,True
44130,5,5,9,False
44131,7,2,8,True
44132,7,7,3,False
44133,9,0,5,True
44134,9,0,8,True
44135,7,7,9,False
44136,8,1,1,True
44137,9,9,2,False
44138,3,6,5,True
44139,6,6,3,False
44140,6,6,2,False
44141,7,7,2,False
44142,5,5,3,False
44143,0,9,0,True
44144,4,4,9,False
44145,8,8,6,False
44146,7,2,8,True
44147,6,3,5,True
44148,1,1,2,False
44149,0,0,9,False
44150,5,4,8,True
44151,3,6,5,True
44152,9,9,2,False
44153,8,1,0,True
44154,4,4,9,False
44155,5,5,3,False
44156,2,2,2,False
44157,0,0,6,False
44158,5,4,1,True
44159,5,4,0,True
44160,3,6,1,True
44161,4,5,1,True
44162,2,7,8,True
44163,1,1,2,False
44164,7,2,5,True
44165,4,4,3,False
44166,0,9,8,True
44167,8,1,7,True
44168,1,8,8,True
44169,8,8,3,False
44170,4,5,0,True
44171,8,1,5,True
44172,3,3,9,False
44173,5,5,9,False
44174,7,2,5,True
44175,1,8,5,True
44176,8,8,9,False
44177,5,5,9,False
44178,1,8,8,True
44179,1,1,2,False
44180,2,7,1,True
44181,7,7,4,False
44182,7,7,9,False
44183,6,6,3,False
44184,0,0,2,False
44185,8,1,5,True
44186,0,9,1,True
44187,0,9,8,True
44188,5,5,2,False
44189,9,9,6,False
44190,0,0,6,False
44191,5,4,8,True
44192,4,5,8,True
44193,0,0,4,False
44194,8,8,9,False
44195,7,2,1,True
44196,3,6,1,True
44197,5,4,1,True
44198,1,8,5,True
44199,5,5,4,False
44200,1,1,9,False
44201,4,5,7,True
44202,5,5,4,False
44203,1,1,9,False
44204,7,2,1,True
44205,5,4,8,True
44206,7,2,0,True
44207,4,5,8,True
44208,6,6,6,False
44209,1,1,2,False
44210,1,1,2,False
44211,5,4,0,True
44212,0,0,6,False
44213,1,1,2,False
44214,2,2,2,False
44215,1,1,3,False
44216,9,9,3,False
44217,4,5,5,True
44218,3,6,1,True
44219,9,0,7,True
44220,1,1,3,False
44221,0,9,0,True
44222,1,8,1,True
44223,8,8,4,False
44224,3,3,2,False
44225,9,9,3,False
44226,6,3,7,True
44227,3,6,1,True
44228,9,0,8,True
44229,3,6,5,True
44230,9,9,4,False
44231,3,3,6,False
44232,6,3,5,True
44233,3,6,1,True
44234,6,6,6,False
44235,1,8,7,True
44236,5,5,2,False
44237,2,2,9,False
44238,2,2,2,False
44239,2,2,6,False
44240,7,7,2,False
44241,8,1,7,True
44242,8,1,7,True
44243,1,8,7,True
44244,0,9,5,True
44245,2,7,0,True
44246,4,5,7,True
44247,4,4,4,False
44248,2,2,9,False
44249,2,7,1,True
44250,4,4,3,False
44251,7,2,0,True
44252,0,9,1,True
44253,2,7,1,True
44254,7,2,1,True
44255,8,8,3,False
44256,0,9,8,True
44257,1,1,3,False
44258,3,6,0,True
44259,3,6,0,True
44260,4,5,1,True
44261,5,5,9,False
44262,1,1,3,False
44263,5,5,2,False
44264,3,6,7,True
44265,6,6,4,False
44266,2,2,4,False
44267,4,4,2,False
44268,3,6,7,True
44269,7,7,2,False
44270,4,4,6,False
44271,5,5,4,False
44272,2,2,2,False
44273,6,3,5,True
44274,7,7,3,False
44275,6,6,3,False
44276,6,6,2,False
44277,2,2,6,False
44278,3,6,1,True
44279,7,2,7,True
44280,5,4,0,True
44281,6,3,5,True
44282,3,6,0,True
44283,9,0,7,True
44284,3,3,6,False
44285,1,1,2,False
44286,8,8,2,False
44287,6,6,4,False
44288,6,3,7,True
44289,5,4,8,True
44290,5,5,2,False
44291,3,6,7,True
44292,8,8,9,False
44293,6,6,9,False
44294,9,9,4,False
44295,8,8,4,False
44296,5,4,5,True
44297,3,3,3,False
44298,9,0,5,True
44299,5,5,4,False
44300,1,8,5,True
44301,4,4,9,False
44302,2,7,7,True
44303,7,2,5,True
44304,4,4,3,False
44305,9,9,3,False
44306,1,8,5,True
44307,6,6,3,False
44308,8,8,9,False
44309,1,8,8,True
44310,3,6,7,True
44311,1,8,1,True
44312,7,2,0,True
44313,8,1,7,True
44314,3,3,4,False
44315,6,3,8,True
44316,4,4,9,False
44317,2,2,9,False
44318,9,9,4,False
44319,8,8,6,False
44320,9,9,3,False
44321,5,5,3,False
44322,2,2,4,False
44323,9,0,5,True
44324,0,9,1,True
44325,6,6,3,False
44326,3,3,9,False
44327,9,0,8,True
44328,0,9,1,True
44329,5,4,5,True
44330,9,0,5,True
44331,7,7,3,False
44332,9,0,5,True
44333,9,9,2,False
44334,0,9,0,True
44335,8,8,3,False
44336,1,8,7,True
44337,4,4,4,False
44338,6,3,1,True
44339,6,6,6,False
44340,6,6,2,False
44341,1,8,0,True
44342,4,4,6,False
44343,3,6,1,True
44344,4,4,4,False
44345,1,1,3,False
44346,0,9,1,True
44347,3,6,5,True
44348,1,1,2,False
44349,1,1,6,False
44350,5,4,7,True
44351,0,0,2,False
44352,9,0,7,True
44353,8,1,5,True
44354,4,4,4,False
44355,7,2,5,True
44356,8,8,3,False
44357,6,3,7,True
44358,4,4,2,False
44359,8,1,7,True
44360,1,8,8,True
44361,1,1,9,False
44362,6,3,0,True
44363,6,6,9,False
44364,2,2,2,False
44365,4,5,7,True
44366,0,0,4,False
44367,2,7,8,True
44368,1,1,6,False
44369,9,9,4,False
44370,7,2,5,True
44371,2,7,0,True
44372,9,9,2,False
44373,0,0,4,False
44374,1,1,9,False
44375,5,5,9,False
44376,7,7,6,False
44377,7,7,2,False
44378,2,2,6,False
44379,4,5,8,True
44380,1,1,3,False
44381,4,5,5,True
44382,7,2,0,True
44383,4,5,5,True
44384,4,5,0,True
44385,7,7,2,False
44386,4,4,4,False
44387,9,0,8,True
44388,6,3,0,True
44389,6,3,5,True
44390,4,5,7,True
44391,4,4,2,False
44392,1,1,2,False
44393,7,7,4,False
44394,3,6,1,True
44395,9,0,0,True
44396,2,7,0,True
44397,9,0,7,True
44398,6,6,6,False
44399,6,6,4,False
44400,3,6,7,True
44401,2,2,2,False
44402,8,1,5,True
44403,1,1,3,False
44404,4,4,2,False
44405,7,2,7,True
44406,7,2,7,True
44407,3,6,7,True
44408,3,3,9,False
44409,3,6,5,True
44410,2,2,6,False
44411,9,0,7,True
44412,7,7,2,False
44413,7,2,5,True
44414,5,5,2,False
44415,7,7,4,False
44416,4,5,5,True
44417,1,1,9,False
44418,4,5,0,True
44419,7,7,9,False
44420,3,6,5,True
44421,2,7,1,True
44422,3,3,9,False
44423,0,9,8,True
44424,2,2,9,False
44425,8,1,7,True
44426,9,0,7,True
44427,3,3,6,False
44428,3,3,9,False
44429,0,9,7,True
44430,2,2,6,False
44431,3,3,4,False
44432,4,4,2,False
44433,2,2,4,False
44434,6,6,9,False
44435,7,7,6,False
44436,6,3,5,True
44437,2,2,2,False
44438,7,2,5,True
44439,6,3,1,True
44440,4,4,2,False
44441,7,2,8,True
44442,9,9,2,False
44443,7,7,9,False
44444,8,1,8,True
44445,6,6,4,False
44446,3,3,6,False
44447,3,6,1,True
44448,5,5,4,False
44449,3,6,7,True
44450,8,8,3,False
44451,9,9,3,False
44452,5,5,9,False
44453,5,5,3,False
44454,9,9,3,False
44455,6,6,2,False
44456,6,6,2,False
44457,3,3,4,False
44458,4,4,2,False
44459,4,4,4,False
44460,9,9,2,False
44461,7,7,4,False
44462,5,5,6,False
44463,3,6,5,True
44464,0,9,1,True
44465,2,2,4,False
44466,8,1,0,True
44467,2,2,6,False
44468,3,6,7,True
44469,9,9,3,False
44470,4,4,9,False
44471,9,0,8,True
44472,6,6,4,False
44473,8,1,8,True
44474,2,7,5,True
44475,2,2,9,False
44476,3,3,9,False
44477,2,2,6,False
44478,8,8,6,False
44479,7,2,1,True
44480,5,4,1,True
44481,4,5,0,True
44482,4,5,7,True
44483,7,2,0,True
44484,7,2,1,True
44485,7,2,1,True
44486,2,7,1,True
44487,2,7,1,True
44488,8,1,1,True
44489,6,3,1,True
44490,3,3,4,False
44491,9,0,8,True
44492,1,1,3,False
44493,1,1,2,False
44494,7,7,3,False
44495,4,5,1,True
44496,1,8,8,True
44497,3,6,5,True
44498,4,4,2,False
44499,7,2,7,True
44500,4,5,5,True
44501,7,7,4,False
44502,1,8,0,True
44503,1,8,5,True
44504,0,9,8,True
44505,1,1,9,False
44506,8,8,4,False
44507,3,6,8,True
44508,6,3,1,True
44509,2,2,4,False
44510,6,3,8,True
44511,7,7,9,False
44512,4,4,3,False
44513,5,4,1,True
44514,8,1,0,True
44515,6,6,6,False
44516,1,1,2,False
44517,9,9,2,False
44518,9,9,4,False
44519,6,3,7,True
44520,8,8,4,False
44521,0,0,9,False
44522,6,6,4,False
44523,8,1,8,True
44524,2,2,6,False
44525,8,8,4,False
44526,4,5,5,True
44527,0,9,0,True
44528,1,1,9,False
44529,8,1,8,True
44530,8,1,7,True
44531,3,6,0,True
44532,6,6,6,False
44533,7,7,6,False
44534,7,2,1,True
44535,3,6,5,True
44536,8,8,4,False
44537,3,6,5,True
44538,6,6,9,False
44539,8,8,9,False
44540,5,5,6,False
44541,7,7,9,False
44542,5,5,4,False
44543,7,7,3,False
44544,6,3,5,True
44545,0,0,3,False
44546,0,0,4,False
44547,4,4,4,False
44548,5,4,0,True
44549,8,1,5,True
44550,6,6,2,False
44551,1,8,7,True
44552,9,0,0,True
44553,9,0,0,True
44554,3,6,7,True
44555,0,9,1,True
44556,2,7,1,True
44557,8,1,1,True
44558,2,2,4,False
44559,9,9,9,False
44560,0,0,9,False
44561,9,0,8,True
44562,7,7,6,False
44563,9,9,4,False
44564,3,6,0,True
44565,0,0,6,False
44566,9,9,9,False
44567,6,3,0,True
44568,5,4,1,True
44569,7,2,1,True
44570,8,8,2,False
44571,1,1,4,False
44572,0,9,5,True
44573,6,6,2,False
44574,7,2,7,True
44575,3,6,8,True
44576,3,3,3,False
44577,2,7,7,True
44578,6,6,2,False
44579,5,5,3,False
44580,8,1,7,True
44581,1,8,0,True
44582,9,9,4,False
44583,2,7,1,True
44584,0,9,5,True
44585,3,6,0,True
44586,5,5,9,False
44587,8,1,5,True
44588,8,1,0,True
44589,7,2,5,True
44590,2,7,7,True
44591,4,4,2,False
44592,1,1,9,False
44593,3,6,5,True
44594,5,4,5,True
44595,7,7,4,False
44596,1,8,8,True
44597,9,9,2,False
44598,3,6,0,True
44599,3,3,3,False
44600,8,1,1,True
44601,1,8,0,True
44602,6,3,8,True
44603,8,8,4,False
44604,8,8,9,False
44605,9,9,2,False
44606,8,8,3,False
44607,7,2,7,True
44608,1,8,0,True
44609,7,7,4,False
44610,3,6,7,True
44611,1,8,5,True
44612,7,7,4,False
44613,5,4,8,True
44614,8,8,4,False
44615,1,1,6,False
44616,7,2,8,True
44617,1,8,5,True
44618,2,7,0,True
44619,1,8,5,True
44620,0,9,7,True
44621,1,1,9,False
44622,3,6,5,True
44623,4,4,3,False
44624,1,1,4,False
44625,5,4,0,True
44626,6,3,5,True
44627,3,6,5,True
44628,4,4,9,False
44629,9,0,7,True
44630,4,5,7,True
44631,8,1,7,True
44632,9,0,8,True
44633,7,2,5,True
44634,4,4,2,False
44635,3,6,1,True
44636,3,3,4,False
44637,0,0,4,False
44638,6,3,0,True
44639,5,5,6,False
44640,1,1,3,False
44641,9,9,2,False
44642,0,9,8,True
44643,1,8,0,True
44644,4,5,7,True
44645,1,8,5,True
44646,0,9,8,True
44647,2,2,9,False
44648,2,7,5,True
44649,6,3,5,True
44650,6,6,4,False
44651,2,7,8,True
44652,1,8,5,True
44653,2,7,1,True
44654,6,6,6,False
44655,7,2,8,True
44656,2,2,4,False
44657,9,0,8,True
44658,7,2,1,True
44659,4,5,8,True
44660,1,1,4,False
44661,8,1,0,True
44662,4,5,8,True
44663,3,6,1,True
44664,3,6,8,True
44665,3,6,1,True
44666,4,5,1,True
44667,4,5,5,True
44668,0,0,9,False
44669,2,7,7,True
44670,3,3,4,False
44671,0,0,9,False
44672,0,9,5,True
44673,1,1,9,False
44674,1,1,9,False
44675,6,3,8,True
44676,0,9,0,True
44677,3,6,8,True
44678,9,0,1,True
44679,4,4,2,False
44680,7,2,0,True
44681,4,4,6,False
44682,6,6,4,False
44683,2,2,6,False
44684,8,1,0,True
44685,4,4,2,False
44686,9,0,8,True
44687,4,4,4,False
44688,1,1,2,False
44689,2,2,9,False
44690,4,4,9,False
44691,9,9,4,False
44692,6,3,5,True
44693,5,5,2,False
44694,4,5,0,True
44695,7,2,8,True
44696,8,8,3,False
44697,1,1,9,False
44698,2,2,2,False
44699,0,9,1,True
44700,3,6,7,True
44701,3,3,6,False
44702,6,3,8,True
44703,6,6,3,False
44704,1,8,8,True
44705,9,9,6,False
44706,0,9,0,True
44707,8,1,1,True
44708,6,3,5,True
44709,0,9,7,True
44710,8,8,6,False
44711,9,9,2,False
44712,5,5,4,False
44713,7,7,3,False
44714,4,5,1,True
44715,9,9,2,False
44716,4,5,1,True
44717,0,9,5,True
44718,4,4,2,False
44719,9,9,6,False
44720,7,7,4,False
44721,9,9,9,False
44722,0,0,2,False
44723,8,8,6,False
44724,2,2,6,False
44725,5,4,7,True
44726,6,6,4,False
44727,6,6,4,False
44728,8,8,4,False
44729,0,0,9,False
44730,7,2,1,True
44731,2,7,7,True
44732,5,4,7,True
44733,9,0,5,True
44734,9,0,1,True
44735,4,4,2,False
44736,8,8,9,False
44737,0,0,9,False
44738,7,7,6,False
44739,5,4,8,True
44740,9,9,6,False
44741,9,9,2,False
44742,8,1,7,True
44743,8,1,0,True
44744,7,7,9,False
44745,3,3,3,False
44746,6,3,1,True
44747,0,0,4,False
44748,1,8,1,True
44749,7,2,5,True
44750,2,2,3,False
44751,9,0,5,True
44752,5,5,9,False
44753,8,1,7,True
44754,6,6,3,False
44755,9,9,4,False
44756,2,7,8,True
44757,2,7,8,True
44758,1,8,5,True
44759,8,1,0,True
44760,7,2,5,True
44761,6,6,3,False
44762,0,0,9,False
44763,0,0,6,False
44764,8,8,3,False
44765,2,7,5,True
44766,3,3,3,False
44767,9,9,3,False
44768,6,6,2,False
44769,3,3,4,False
44770,4,4,4,False
44771,1,1,2,False
44772,5,5,3,False
44773,3,6,1,True
44774,8,1,7,True
44775,5,5,2,False
44776,7,7,9,False
44777,3,6,1,True
44778,1,8,0,True
44779,2,2,6,False
44780,3,6,5,True
44781,9,0,7,True
44782,6,6,2,False
44783,5,4,1,True
44784,8,1,0,True
44785,1,1,6,False
44786,5,5,2,False
44787,2,2,2,False
44788,8,8,3,False
44789,3,6,5,True
44790,9,0,7,True
44791,0,0,9,False
44792,7,2,8,True
44793,1,1,4,False
44794,3,3,3,False
44795,0,0,9,False
44796,2,7,1,True
44797,9,9,3,False
44798,7,7,6,False
44799,2,2,4,False
44800,0,9,7,True
44801,0,9,1,True
44802,3,6,8,True
44803,7,2,8,True
44804,4,5,5,True
44805,9,9,4,False
44806,8,8,9,False
44807,1,8,0,True
44808,9,9,4,False
44809,7,2,8,True
44810,9,0,1,True
44811,8,8,4,False
44812,7,7,2,False
44813,8,1,8,True
44814,3,6,8,True
44815,6,3,7,True
44816,6,3,7,True
44817,1,1,4,False
44818,2,2,2,False
44819,8,1,1,True
44820,9,0,5,True
44821,9,9,6,False
44822,8,8,9,False
44823,1,1,6,False
44824,6,6,9,False
44825,0,9,1,True
44826,8,8,3,False
44827,2,7,7,True
44828,6,6,4,False
44829,2,2,6,False
44830,3,3,2,False
44831,8,8,4,False
44832,5,5,2,False
44833,8,8,9,False
44834,3,3,4,False
44835,5,4,0,True
44836,5,4,0,True
44837,4,5,8,True
44838,8,1,1,True
44839,8,8,9,False
44840,6,6,9,False
44841,0,9,8,True
44842,0,0,3,False
44843,0,9,0,True
44844,9,9,4,False
44845,7,2,8,True
44846,6,6,9,False
44847,5,5,4,False
44848,3,3,3,False
44849,7,2,5,True
44850,7,7,4,False
44851,2,2,2,False
44852,1,8,5,True
44853,5,4,1,True
44854,0,9,1,True
44855,9,0,7,True
44856,6,6,2,False
44857,3,6,5,True
44858,0,9,5,True
44859,5,5,3,False
