Sample_Index,GT,Training_Class,Training_Client,Is_Poisoned
38721,5,5,0,False
38722,9,9,5,False
38723,1,1,8,False
38724,2,2,3,False
38725,8,8,3,False
38726,5,5,3,False
38727,2,2,6,False
38728,5,5,1,False
38729,3,3,4,False
38730,2,2,7,False
38731,9,9,8,False
38732,8,8,0,False
38733,8,8,7,False
38734,9,9,5,False
38735,9,9,1,False
38736,2,2,1,False
38737,0,0,8,False
38738,6,6,9,False
38739,7,7,1,False
38740,8,8,3,False
38741,2,2,5,False
38742,6,6,4,False
38743,8,8,4,False
38744,1,1,3,False
38745,6,6,6,False
38746,3,3,6,False
38747,4,4,4,False
38748,1,1,1,False
38749,4,4,1,False
38750,2,2,0,False
38751,5,5,3,False
38752,1,1,3,False
38753,2,2,5,False
38754,3,3,7,False
38755,4,4,1,False
38756,8,8,2,False
38757,6,6,8,False
38758,1,1,0,False
38759,9,9,2,False
38760,6,6,3,False
38761,7,7,3,False
38762,4,4,1,False
38763,2,2,5,False
38764,7,7,8,False
38765,2,2,9,False
38766,5,5,3,False
38767,7,7,2,False
38768,6,6,3,False
38769,1,1,4,False
38770,3,3,0,False
38771,5,5,1,False
38772,9,9,6,False
38773,3,3,1,False
38774,8,8,5,False
38775,2,2,0,False
38776,0,0,9,False
38777,0,0,1,False
38778,8,8,1,False
38779,6,6,2,False
38780,8,8,4,False
38781,4,4,6,False
38782,0,0,6,False
38783,1,1,8,False
38784,1,1,9,False
38785,3,3,5,False
38786,1,1,6,False
38787,4,4,2,False
38788,9,9,5,False
38789,7,7,6,False
38790,3,3,5,False
38791,2,2,7,False
38792,1,1,8,False
38793,9,9,2,False
38794,9,9,0,False
38795,4,4,7,False
38796,8,8,9,False
38797,4,4,7,False
38798,1,1,5,False
38799,8,8,8,False
38800,7,7,8,False
38801,0,0,8,False
38802,0,0,4,False
38803,7,7,1,False
38804,0,0,1,False
38805,0,0,5,False
38806,1,1,6,False
38807,8,8,7,False
38808,0,0,1,False
38809,3,3,3,False
38810,5,5,4,False
38811,8,8,2,False
38812,3,3,1,False
38813,1,1,2,False
38814,2,2,4,False
38815,0,0,8,False
38816,9,9,0,False
38817,2,2,6,False
38818,3,3,3,False
38819,1,1,1,False
38820,9,9,8,False
38821,6,6,1,False
38822,9,9,1,False
38823,1,1,8,False
38824,9,9,8,False
38825,5,5,2,False
38826,4,4,6,False
38827,5,5,4,False
38828,2,2,7,False
38829,0,0,0,False
38830,5,5,0,False
38831,9,9,4,False
38832,5,5,8,False
38833,2,2,6,False
38834,2,2,8,False
38835,4,4,4,False
38836,4,4,8,False
38837,1,1,5,False
38838,4,4,9,False
38839,7,7,4,False
38840,1,1,4,False
38841,4,4,7,False
38842,2,2,8,False
38843,9,9,4,False
38844,4,4,1,False
38845,6,6,0,False
38846,3,3,5,False
38847,5,5,1,False
38848,5,5,2,False
38849,2,2,6,False
38850,6,6,4,False
38851,3,3,9,False
38852,8,8,7,False
38853,0,0,2,False
38854,9,9,3,False
38855,1,1,8,False
38856,1,1,0,False
38857,5,5,7,False
38858,9,9,6,False
38859,8,8,6,False
38860,3,3,3,False
38861,9,9,8,False
38862,1,1,3,False
38863,1,1,6,False
38864,2,2,7,False
38865,8,8,7,False
38866,1,1,0,False
38867,9,9,7,False
38868,9,9,4,False
38869,4,4,2,False
38870,6,6,2,False
38871,8,8,9,False
38872,9,9,5,False
38873,5,5,4,False
38874,3,3,6,False
38875,7,7,4,False
38876,2,2,6,False
38877,8,8,9,False
38878,8,8,9,False
38879,4,4,5,False
38880,7,7,4,False
38881,9,9,9,False
38882,2,2,0,False
38883,2,2,3,False
38884,7,7,6,False
38885,8,8,5,False
38886,6,6,8,False
38887,2,2,2,False
38888,5,5,9,False
38889,3,3,9,False
38890,7,7,5,False
38891,6,6,6,False
38892,5,5,3,False
38893,2,2,0,False
38894,3,3,4,False
38895,0,0,6,False
38896,0,0,8,False
38897,2,2,0,False
38898,1,1,3,False
38899,7,7,8,False
38900,4,4,1,False
38901,7,7,7,False
38902,8,8,8,False
38903,3,3,1,False
38904,3,3,6,False
38905,7,7,3,False
38906,1,1,3,False
38907,6,6,8,False
38908,8,8,6,False
38909,0,0,5,False
38910,8,8,9,False
38911,1,1,9,False
38912,1,1,0,False
38913,1,1,0,False
38914,2,2,7,False
38915,4,4,5,False
38916,1,1,7,False
38917,9,9,9,False
38918,5,5,5,False
38919,6,6,8,False
38920,3,3,8,False
38921,8,8,4,False
38922,1,1,5,False
38923,2,2,0,False
38924,0,0,5,False
38925,0,0,0,False
38926,6,6,7,False
38927,6,6,4,False
38928,6,6,7,False
38929,6,6,1,False
38930,2,2,8,False
38931,9,9,0,False
38932,8,8,4,False
38933,3,3,4,False
38934,8,8,5,False
38935,3,3,3,False
38936,0,0,2,False
38937,2,2,4,False
38938,6,6,7,False
38939,4,4,2,False
38940,3,3,4,False
38941,9,9,6,False
38942,4,4,9,False
38943,3,3,9,False
38944,9,9,3,False
38945,9,9,8,False
38946,4,4,3,False
38947,1,1,6,False
38948,2,2,8,False
38949,9,9,6,False
38950,3,3,2,False
38951,2,2,0,False
38952,5,5,6,False
38953,8,8,3,False
38954,9,9,3,False
38955,3,3,4,False
38956,3,3,3,False
38957,8,8,9,False
38958,8,8,7,False
38959,1,1,9,False
38960,9,9,7,False
38961,6,6,2,False
38962,5,5,4,False
38963,9,9,7,False
38964,0,0,4,False
38965,5,5,3,False
38966,1,1,3,False
38967,1,1,0,False
38968,6,6,3,False
38969,0,0,3,False
38970,8,8,0,False
38971,7,7,3,False
38972,1,1,5,False
38973,8,8,0,False
38974,5,5,4,False
38975,7,7,3,False
38976,4,4,7,False
38977,0,0,7,False
38978,4,4,8,False
38979,5,5,5,False
38980,6,6,1,False
38981,1,1,3,False
38982,7,7,6,False
38983,7,7,1,False
38984,4,4,3,False
38985,4,4,0,False
38986,7,7,6,False
38987,8,8,8,False
38988,1,1,9,False
38989,6,6,0,False
38990,5,5,4,False
38991,6,6,8,False
38992,7,7,1,False
38993,0,0,8,False
38994,0,0,7,False
38995,4,4,3,False
38996,3,3,2,False
38997,1,1,0,False
38998,6,6,9,False
38999,2,2,7,False
39000,5,5,4,False
39001,1,1,6,False
39002,3,3,8,False
39003,1,1,3,False
39004,5,5,9,False
39005,5,5,0,False
39006,4,4,2,False
39007,8,8,8,False
39008,7,7,8,False
39009,6,6,0,False
39010,5,5,5,False
39011,8,8,2,False
39012,8,8,3,False
39013,5,5,2,False
39014,3,3,1,False
39015,5,5,0,False
39016,8,8,1,False
39017,4,4,5,False
39018,6,6,7,False
39019,0,0,8,False
39020,4,4,2,False
39021,6,6,8,False
39022,1,1,1,False
39023,5,5,4,False
39024,8,8,5,False
39025,9,9,2,False
39026,0,0,5,False
39027,8,8,3,False
39028,0,0,1,False
39029,5,5,0,False
39030,3,3,3,False
39031,8,8,1,False
39032,2,2,0,False
39033,3,3,9,False
39034,7,7,9,False
39035,6,6,1,False
39036,5,5,9,False
39037,1,1,0,False
39038,4,4,8,False
39039,0,0,0,False
39040,5,5,2,False
39041,9,9,4,False
39042,4,4,4,False
39043,1,1,6,False
39044,5,5,4,False
39045,4,4,6,False
39046,1,1,7,False
39047,7,7,8,False
39048,5,5,0,False
39049,0,0,6,False
39050,5,5,8,False
39051,8,8,4,False
39052,9,9,5,False
39053,8,8,0,False
39054,2,2,1,False
39055,9,9,3,False
39056,8,8,9,False
39057,8,8,2,False
39058,1,1,6,False
39059,5,5,5,False
39060,6,6,0,False
39061,9,9,7,False
39062,3,3,9,False
39063,3,3,5,False
39064,7,7,4,False
39065,7,7,1,False
39066,8,8,5,False
39067,5,5,1,False
39068,8,8,5,False
39069,6,6,2,False
39070,9,9,4,False
39071,5,5,0,False
39072,7,7,3,False
39073,0,0,2,False
39074,6,6,2,False
39075,2,2,4,False
39076,9,9,3,False
39077,0,0,8,False
39078,1,1,0,False
39079,2,2,0,False
39080,0,0,1,False
39081,3,3,4,False
39082,5,5,6,False
39083,8,8,0,False
39084,2,2,6,False
39085,1,1,3,False
39086,3,3,1,False
39087,8,8,1,False
39088,1,1,8,False
39089,1,1,2,False
39090,7,7,0,False
39091,0,0,6,False
39092,1,1,4,False
39093,9,9,4,False
39094,9,9,6,False
39095,6,6,5,False
39096,4,4,4,False
39097,6,6,8,False
39098,8,8,9,False
39099,2,2,7,False
39100,9,9,3,False
39101,6,6,9,False
39102,9,9,4,False
39103,8,8,9,False
39104,5,5,0,False
39105,4,4,5,False
39106,7,7,5,False
39107,3,3,3,False
39108,0,0,0,False
39109,3,3,5,False
39110,1,1,9,False
39111,4,4,7,False
39112,4,4,6,False
39113,1,1,2,False
39114,2,2,7,False
39115,0,0,2,False
39116,8,8,7,False
39117,8,8,3,False
39118,5,5,9,False
39119,3,3,9,False
39120,1,1,0,False
39121,6,6,0,False
39122,6,6,8,False
39123,3,3,1,False
39124,0,0,4,False
39125,2,2,4,False
39126,5,5,3,False
39127,8,8,9,False
39128,5,5,2,False
39129,8,8,2,False
39130,5,5,2,False
39131,0,0,9,False
39132,1,1,2,False
39133,3,3,2,False
39134,4,4,2,False
39135,1,1,7,False
39136,7,7,4,False
39137,7,7,1,False
39138,2,2,2,False
39139,1,1,9,False
39140,6,6,6,False
39141,8,8,5,False
39142,5,5,8,False
39143,2,2,2,False
39144,5,5,6,False
39145,2,2,6,False
39146,2,2,6,False
39147,8,8,9,False
39148,0,0,8,False
39149,0,0,7,False
39150,0,0,5,False
39151,5,5,1,False
39152,2,2,7,False
39153,8,8,7,False
39154,9,9,0,False
39155,9,9,9,False
39156,0,0,6,False
39157,0,0,2,False
39158,3,3,7,False
39159,8,8,2,False
39160,4,4,2,False
39161,3,3,3,False
39162,2,2,2,False
39163,9,9,9,False
39164,2,2,1,False
39165,6,6,8,False
39166,5,5,6,False
39167,7,7,5,False
39168,0,0,1,False
39169,4,4,9,False
39170,6,6,9,False
39171,2,2,8,False
39172,0,0,6,False
39173,7,7,8,False
39174,0,0,0,False
39175,1,1,5,False
39176,6,6,9,False
39177,4,4,8,False
39178,9,9,8,False
39179,0,0,1,False
39180,7,7,6,False
39181,6,6,7,False
39182,4,4,2,False
39183,8,8,6,False
39184,2,2,8,False
39185,8,8,9,False
39186,2,2,7,False
39187,9,9,0,False
39188,2,2,3,False
39189,4,4,5,False
39190,5,5,7,False
39191,8,8,4,False
39192,3,3,7,False
39193,4,4,8,False
39194,6,6,1,False
39195,5,5,3,False
39196,4,4,5,False
39197,8,8,6,False
39198,5,5,0,False
39199,3,3,3,False
39200,0,0,7,False
39201,7,7,2,False
39202,2,2,3,False
39203,8,8,6,False
39204,3,3,0,False
39205,2,2,6,False
39206,0,0,7,False
39207,8,8,8,False
39208,5,5,4,False
39209,8,8,4,False
39210,6,6,9,False
39211,1,1,7,False
39212,3,3,4,False
39213,5,5,0,False
39214,5,5,7,False
39215,8,8,7,False
39216,2,2,0,False
39217,9,9,8,False
39218,2,2,5,False
39219,2,2,0,False
39220,7,7,3,False
39221,7,7,2,False
39222,1,1,6,False
39223,9,9,9,False
39224,1,1,5,False
39225,1,1,4,False
39226,5,5,3,False
39227,3,3,6,False
39228,9,9,1,False
39229,8,8,9,False
39230,1,1,4,False
39231,7,7,5,False
39232,9,9,3,False
39233,6,6,4,False
39234,2,2,4,False
39235,4,4,3,False
39236,4,4,4,False
39237,1,1,0,False
39238,0,0,2,False
39239,0,0,7,False
39240,1,1,9,False
39241,8,8,8,False
39242,4,4,0,False
39243,0,0,8,False
39244,5,5,3,False
39245,0,0,9,False
39246,7,7,4,False
39247,0,0,1,False
39248,7,7,6,False
39249,0,0,4,False
39250,8,8,6,False
39251,6,6,9,False
39252,1,1,0,False
39253,8,8,2,False
39254,3,3,4,False
39255,6,6,9,False
39256,3,3,6,False
39257,3,3,3,False
39258,7,7,8,False
39259,9,9,5,False
39260,8,8,7,False
39261,5,5,9,False
39262,8,8,4,False
39263,4,4,3,False
39264,8,8,8,False
39265,4,4,6,False
39266,3,3,5,False
39267,2,2,5,False
39268,3,3,3,False
39269,2,2,4,False
39270,1,1,0,False
39271,3,3,5,False
39272,0,0,2,False
39273,4,4,1,False
39274,4,4,7,False
39275,5,5,7,False
39276,2,2,1,False
39277,4,4,0,False
39278,4,4,7,False
39279,3,3,0,False
39280,7,7,9,False
39281,3,3,5,False
39282,6,6,2,False
39283,8,8,4,False
39284,4,4,2,False
39285,4,4,7,False
39286,2,2,8,False
39287,2,2,0,False
39288,4,4,0,False
39289,7,7,9,False
39290,7,7,8,False
39291,4,4,4,False
39292,2,2,6,False
39293,6,6,7,False
39294,9,9,4,False
39295,7,7,9,False
39296,1,1,3,False
39297,4,4,9,False
39298,6,6,5,False
39299,5,5,6,False
39300,6,6,3,False
39301,7,7,4,False
39302,1,1,6,False
39303,8,8,4,False
39304,1,1,4,False
39305,8,8,2,False
39306,1,1,1,False
39307,7,7,0,False
39308,2,2,2,False
39309,5,5,0,False
39310,2,2,8,False
39311,6,6,6,False
39312,9,9,5,False
39313,3,3,3,False
39314,4,4,9,False
39315,9,9,7,False
39316,2,2,6,False
39317,4,4,3,False
39318,8,8,8,False
39319,8,8,3,False
39320,3,3,8,False
39321,4,4,1,False
39322,7,7,8,False
39323,3,3,6,False
39324,4,4,0,False
39325,5,5,9,False
39326,6,6,0,False
39327,9,9,1,False
39328,1,1,4,False
39329,4,4,0,False
39330,2,2,3,False
39331,4,4,2,False
39332,4,4,5,False
39333,9,9,2,False
39334,8,8,9,False
39335,2,2,2,False
39336,3,3,5,False
39337,1,1,9,False
39338,5,5,3,False
39339,7,7,6,False
39340,5,5,3,False
39341,3,3,4,False
39342,0,0,8,False
39343,8,8,8,False
39344,6,6,1,False
39345,9,9,5,False
39346,5,5,2,False
39347,4,4,3,False
39348,2,2,8,False
39349,0,0,6,False
39350,1,1,9,False
39351,4,4,9,False
39352,0,0,9,False
39353,5,5,5,False
39354,2,2,9,False
39355,9,9,0,False
39356,3,3,2,False
39357,5,5,9,False
39358,0,0,1,False
39359,4,4,5,False
39360,7,7,6,False
39361,8,8,3,False
39362,5,5,3,False
39363,5,5,0,False
39364,4,4,9,False
39365,9,9,3,False
39366,8,8,7,False
39367,7,7,1,False
39368,8,8,7,False
39369,2,2,4,False
39370,8,8,5,False
39371,1,1,2,False
39372,2,2,0,False
39373,9,9,6,False
39374,6,6,8,False
39375,1,1,1,False
39376,4,4,4,False
39377,3,3,4,False
39378,4,4,2,False
39379,5,5,2,False
39380,7,7,6,False
39381,0,0,4,False
39382,0,0,1,False
39383,3,3,6,False
39384,9,9,2,False
39385,5,5,7,False
39386,9,9,0,False
39387,8,8,7,False
39388,2,2,7,False
39389,4,4,6,False
39390,4,4,0,False
39391,7,7,0,False
39392,7,7,3,False
39393,1,1,9,False
39394,9,9,2,False
39395,0,0,9,False
39396,5,5,8,False
39397,6,6,9,False
39398,3,3,9,False
39399,0,0,1,False
39400,8,8,1,False
39401,1,1,8,False
39402,3,3,3,False
39403,8,8,4,False
39404,1,1,0,False
39405,0,0,1,False
39406,5,5,9,False
39407,5,5,2,False
39408,5,5,2,False
39409,5,5,6,False
39410,0,0,3,False
39411,6,6,2,False
39412,8,8,9,False
39413,5,5,2,False
39414,0,0,5,False
39415,5,5,7,False
39416,8,8,6,False
39417,2,2,2,False
39418,2,2,8,False
39419,7,7,7,False
39420,9,9,5,False
39421,1,1,5,False
39422,9,9,7,False
39423,5,5,6,False
39424,3,3,9,False
39425,4,4,4,False
39426,3,3,8,False
39427,6,6,4,False
39428,5,5,5,False
39429,9,9,7,False
39430,5,5,1,False
39431,4,4,5,False
39432,4,4,3,False
39433,5,5,7,False
39434,8,8,0,False
39435,7,7,3,False
39436,6,6,6,False
39437,5,5,8,False
39438,9,9,7,False
39439,2,2,3,False
39440,2,2,5,False
39441,4,4,9,False
39442,2,2,1,False
39443,5,5,1,False
39444,4,4,0,False
39445,2,2,5,False
39446,9,9,0,False
39447,9,9,1,False
39448,9,9,3,False
39449,0,0,9,False
39450,5,5,5,False
39451,7,7,1,False
39452,6,6,3,False
39453,7,7,1,False
39454,9,9,6,False
39455,4,4,7,False
39456,0,0,2,False
39457,6,6,8,False
39458,7,7,5,False
39459,7,7,9,False
39460,8,8,9,False
39461,2,2,5,False
39462,6,6,0,False
39463,7,7,8,False
39464,5,5,7,False
39465,3,3,2,False
39466,9,9,4,False
39467,1,1,2,False
39468,5,5,6,False
39469,4,4,9,False
39470,3,3,2,False
39471,4,4,5,False
39472,8,8,0,False
39473,2,2,9,False
39474,7,7,7,False
39475,0,0,6,False
39476,5,5,2,False
39477,3,3,4,False
39478,4,4,8,False
39479,2,2,7,False
39480,3,3,5,False
39481,0,0,2,False
39482,2,2,7,False
39483,1,1,7,False
39484,7,7,5,False
39485,7,7,9,False
39486,0,0,1,False
39487,6,6,6,False
39488,6,6,3,False
39489,3,3,0,False
39490,3,3,7,False
39491,2,2,0,False
39492,8,8,4,False
39493,5,5,9,False
39494,8,8,3,False
39495,9,9,7,False
39496,7,7,6,False
39497,6,6,7,False
39498,1,1,3,False
39499,1,1,7,False
39500,7,7,9,False
39501,7,7,1,False
39502,8,8,7,False
39503,4,4,3,False
39504,3,3,8,False
39505,7,7,8,False
39506,7,7,4,False
39507,3,3,2,False
39508,0,0,9,False
39509,2,2,1,False
39510,4,4,3,False
39511,9,9,7,False
39512,4,4,6,False
39513,2,2,5,False
39514,5,5,8,False
39515,4,4,4,False
39516,9,9,8,False
39517,7,7,8,False
39518,3,3,8,False
39519,9,9,2,False
39520,2,2,6,False
39521,9,9,0,False
39522,1,1,6,False
39523,1,1,8,False
39524,7,7,2,False
39525,9,9,6,False
39526,8,8,8,False
39527,0,0,3,False
39528,2,2,1,False
39529,6,6,5,False
39530,1,1,8,False
39531,0,0,3,False
39532,2,2,9,False
39533,9,9,0,False
39534,0,0,6,False
39535,4,4,2,False
39536,4,4,9,False
39537,1,1,9,False
39538,2,2,9,False
39539,5,5,7,False
39540,5,5,8,False
39541,0,0,1,False
39542,5,5,2,False
39543,5,5,5,False
39544,9,9,3,False
39545,9,9,4,False
39546,6,6,1,False
39547,5,5,5,False
39548,2,2,4,False
39549,7,7,3,False
39550,6,6,8,False
39551,7,7,5,False
39552,4,4,5,False
39553,5,5,2,False
39554,2,2,9,False
39555,3,3,4,False
39556,4,4,2,False
39557,8,8,2,False
39558,9,9,4,False
39559,0,0,9,False
39560,3,3,2,False
39561,6,6,3,False
39562,2,2,8,False
39563,9,9,3,False
39564,6,6,9,False
39565,4,4,3,False
39566,3,3,5,False
39567,5,5,3,False
39568,6,6,7,False
39569,0,0,4,False
39570,3,3,9,False
39571,0,0,6,False
39572,5,5,8,False
39573,0,0,2,False
39574,0,0,4,False
39575,8,8,0,False
39576,5,5,2,False
39577,7,7,9,False
39578,9,9,2,False
39579,7,7,2,False
39580,7,7,0,False
39581,7,7,2,False
39582,2,2,6,False
39583,9,9,7,False
39584,9,9,7,False
39585,0,0,1,False
39586,7,7,9,False
39587,9,9,9,False
39588,4,4,0,False
39589,2,2,3,False
39590,6,6,5,False
39591,6,6,3,False
39592,2,2,3,False
39593,6,6,6,False
39594,0,0,4,False
39595,1,1,9,False
39596,2,2,3,False
39597,9,9,5,False
39598,5,5,7,False
39599,6,6,2,False
39600,6,6,8,False
39601,8,8,3,False
39602,2,2,0,False
39603,0,0,3,False
39604,5,5,1,False
39605,9,9,8,False
39606,3,3,2,False
39607,4,4,9,False
39608,5,5,8,False
39609,5,5,8,False
39610,2,2,3,False
39611,7,7,2,False
39612,6,6,9,False
39613,1,1,2,False
39614,6,6,8,False
39615,2,2,7,False
39616,4,4,0,False
39617,1,1,7,False
39618,5,5,4,False
39619,8,8,6,False
39620,5,5,4,False
39621,7,7,4,False
39622,4,4,3,False
39623,6,6,0,False
39624,5,5,4,False
39625,1,1,8,False
39626,3,3,6,False
39627,7,7,6,False
39628,0,0,5,False
39629,5,5,9,False
39630,3,3,0,False
39631,9,9,2,False
39632,0,0,7,False
39633,6,6,4,False
39634,2,2,0,False
39635,1,1,9,False
39636,3,3,9,False
39637,4,4,8,False
39638,7,7,8,False
39639,0,0,2,False
39640,1,1,4,False
39641,1,1,6,False
39642,6,6,8,False
39643,5,5,8,False
39644,6,6,8,False
39645,3,3,4,False
39646,2,2,0,False
39647,0,0,5,False
39648,9,9,9,False
39649,9,9,2,False
39650,6,6,4,False
39651,4,4,1,False
39652,6,6,4,False
39653,7,7,3,False
39654,6,6,4,False
39655,4,4,2,False
39656,0,0,4,False
39657,7,7,3,False
39658,4,4,1,False
39659,6,6,1,False
39660,1,1,2,False
39661,7,7,5,False
39662,2,2,4,False
39663,9,9,9,False
39664,5,5,7,False
39665,3,3,4,False
39666,6,6,0,False
39667,5,5,0,False
39668,0,0,1,False
39669,2,2,6,False
39670,2,2,9,False
39671,6,6,9,False
39672,7,7,9,False
39673,9,9,2,False
39674,9,9,3,False
39675,9,9,2,False
39676,8,8,9,False
39677,1,1,9,False
39678,8,8,6,False
39679,6,6,6,False
39680,8,8,3,False
39681,0,0,6,False
39682,5,5,4,False
39683,7,7,2,False
39684,6,6,2,False
39685,2,2,8,False
39686,8,8,9,False
39687,4,4,0,False
39688,0,0,3,False
39689,1,1,7,False
39690,6,6,7,False
39691,9,9,5,False
39692,8,8,6,False
39693,7,7,1,False
39694,6,6,7,False
39695,8,8,9,False
39696,6,6,9,False
39697,1,1,0,False
39698,0,0,6,False
39699,3,3,1,False
39700,7,7,8,False
39701,0,0,0,False
39702,5,5,4,False
39703,0,0,6,False
39704,1,1,2,False
39705,8,8,0,False
39706,3,3,4,False
39707,0,0,9,False
39708,4,4,7,False
39709,6,6,9,False
39710,6,6,1,False
39711,6,6,0,False
39712,4,4,0,False
39713,9,9,6,False
39714,3,3,9,False
39715,1,1,8,False
39716,9,9,9,False
39717,2,2,0,False
39718,1,1,9,False
39719,9,9,3,False
39720,7,7,7,False
39721,3,3,6,False
39722,1,1,5,False
39723,8,8,6,False
39724,9,9,7,False
39725,4,4,1,False
39726,5,5,8,False
39727,1,1,2,False
39728,8,8,0,False
39729,0,0,6,False
39730,5,5,3,False
39731,0,0,7,False
39732,8,8,0,False
39733,1,1,4,False
39734,5,5,8,False
39735,0,0,9,False
39736,8,8,1,False
39737,6,6,7,False
39738,4,4,3,False
39739,7,7,4,False
39740,8,8,5,False
39741,2,2,5,False
39742,7,7,4,False
39743,9,9,6,False
39744,0,0,6,False
39745,1,1,8,False
39746,7,7,9,False
39747,0,0,6,False
39748,1,1,6,False
39749,5,5,5,False
39750,6,6,6,False
39751,6,6,5,False
39752,5,5,0,False
39753,7,7,3,False
39754,2,2,2,False
39755,7,7,9,False
39756,0,0,0,False
39757,6,6,7,False
39758,4,4,3,False
39759,9,9,6,False
39760,0,0,0,False
39761,8,8,8,False
39762,5,5,0,False
39763,4,4,4,False
39764,0,0,9,False
39765,6,6,6,False
39766,5,5,0,False
39767,5,5,7,False
39768,6,6,9,False
39769,1,1,2,False
39770,4,4,3,False
39771,8,8,4,False
39772,6,6,4,False
39773,6,6,5,False
39774,0,0,8,False
39775,2,2,2,False
39776,8,8,8,False
39777,3,3,2,False
39778,9,9,7,False
39779,7,7,4,False
39780,8,8,5,False
39781,5,5,0,False
39782,7,7,3,False
39783,3,3,8,False
39784,5,5,5,False
39785,2,2,1,False
39786,9,9,0,False
39787,6,6,6,False
39788,8,8,5,False
39789,3,3,3,False
39790,0,0,0,False
39791,6,6,8,False
39792,4,4,3,False
39793,6,6,9,False
39794,3,3,9,False
39795,0,0,6,False
39796,9,9,5,False
39797,4,4,1,False
39798,8,8,3,False
39799,5,5,2,False
39800,4,4,9,False
39801,9,9,0,False
39802,1,1,7,False
39803,5,5,7,False
39804,0,0,2,False
39805,5,5,2,False
39806,5,5,7,False
39807,2,2,8,False
39808,8,8,6,False
39809,5,5,3,False
39810,2,2,1,False
39811,2,2,2,False
39812,3,3,2,False
39813,6,6,8,False
39814,0,0,0,False
39815,7,7,5,False
39816,4,4,2,False
39817,7,7,4,False
39818,4,4,3,False
39819,8,8,0,False
39820,0,0,2,False
39821,2,2,9,False
39822,5,5,8,False
39823,1,1,5,False
39824,0,0,3,False
39825,2,2,0,False
39826,5,5,0,False
39827,3,3,2,False
39828,6,6,7,False
39829,9,9,5,False
39830,3,3,8,False
39831,1,1,1,False
39832,8,8,1,False
39833,4,4,4,False
39834,4,4,9,False
39835,2,2,3,False
39836,8,8,8,False
39837,7,7,6,False
39838,7,7,6,False
39839,0,0,8,False
39840,0,0,6,False
39841,7,7,8,False
39842,9,9,4,False
39843,0,0,9,False
39844,4,4,4,False
39845,7,7,1,False
39846,6,6,4,False
39847,1,1,6,False
39848,2,2,3,False
39849,4,4,7,False
39850,1,1,5,False
39851,9,9,4,False
39852,1,1,3,False
39853,3,3,8,False
39854,8,8,4,False
39855,3,3,7,False
39856,6,6,5,False
39857,7,7,1,False
39858,9,9,7,False
39859,0,0,8,False
39860,0,0,1,False
39861,4,4,5,False
39862,5,5,8,False
39863,9,9,1,False
39864,3,3,9,False
39865,8,8,0,False
39866,3,3,5,False
39867,0,0,7,False
39868,0,0,0,False
39869,8,8,2,False
39870,9,9,0,False
39871,0,0,7,False
39872,4,4,0,False
39873,2,2,9,False
39874,2,2,1,False
39875,2,2,8,False
39876,7,7,9,False
39877,8,8,4,False
39878,6,6,7,False
39879,1,1,5,False
39880,8,8,4,False
39881,2,2,1,False
39882,9,9,1,False
39883,8,8,0,False
39884,1,1,5,False
39885,8,8,5,False
39886,6,6,8,False
39887,3,3,4,False
39888,5,5,1,False
39889,4,4,5,False
39890,1,1,5,False
39891,1,1,1,False
39892,1,1,9,False
39893,1,1,8,False
39894,4,4,0,False
39895,5,5,9,False
39896,3,3,3,False
39897,2,2,7,False
39898,6,6,5,False
39899,3,3,7,False
39900,0,0,1,False
39901,6,6,9,False
39902,2,2,4,False
39903,3,3,9,False
39904,3,3,1,False
39905,0,0,7,False
39906,5,5,8,False
39907,3,3,4,False
39908,6,6,6,False
39909,6,6,4,False
39910,3,3,8,False
39911,7,7,5,False
39912,6,6,0,False
39913,6,6,1,False
39914,5,5,0,False
39915,1,1,2,False
39916,7,7,2,False
39917,6,6,5,False
39918,3,3,6,False
39919,7,7,4,False
39920,0,0,2,False
39921,6,6,5,False
39922,6,6,9,False
39923,7,7,3,False
39924,7,7,1,False
39925,9,9,1,False
39926,1,1,3,False
39927,8,8,1,False
39928,3,3,1,False
39929,8,8,9,False
39930,7,7,2,False
39931,1,1,5,False
39932,2,2,2,False
39933,7,7,6,False
39934,4,4,1,False
39935,0,0,6,False
39936,6,6,0,False
39937,4,4,1,False
39938,7,7,9,False
39939,7,7,1,False
39940,4,4,9,False
39941,4,4,8,False
39942,0,0,3,False
39943,2,2,3,False
39944,5,5,6,False
39945,7,7,2,False
39946,1,1,5,False
39947,3,3,7,False
39948,9,9,4,False
39949,9,9,6,False
39950,9,9,5,False
39951,3,3,5,False
39952,1,1,0,False
39953,5,5,5,False
39954,2,2,5,False
39955,3,3,9,False
39956,1,1,0,False
39957,7,7,2,False
39958,0,0,1,False
39959,2,2,9,False
39960,2,2,6,False
39961,2,2,9,False
39962,5,5,2,False
39963,4,4,0,False
39964,7,7,4,False
39965,0,0,9,False
39966,4,4,5,False
39967,2,2,9,False
39968,4,4,2,False
39969,5,5,6,False
39970,7,7,1,False
39971,9,9,2,False
39972,7,7,7,False
39973,0,0,5,False
39974,7,7,7,False
39975,2,2,0,False
39976,4,4,7,False
39977,7,7,4,False
39978,1,1,0,False
39979,0,0,2,False
39980,2,2,6,False
39981,2,2,7,False
39982,0,0,1,False
39983,1,1,4,False
39984,2,2,6,False
39985,4,4,7,False
39986,4,4,0,False
39987,2,2,4,False
39988,5,5,3,False
39989,3,3,4,False
